KEYID,PKTYPE,PKTYPE1,PKID,ZONE,PKROAD,x_cen_84,y_cen_84
860665,02,,,,,121.494232991,25.026423182
861814,02,,,,,121.500930904,25.028027039
862434,02,,,,,121.495770162,25.038865565
860666,02,,,,,121.494236416,25.026415657
860667,02,,,,,121.494239841,25.026408132
861815,02,,,,,121.500939736,25.028028522
860668,02,,,,,121.494243267,25.026400608
860669,02,,,,,121.494246692,25.026393083
860670,02,,,,,121.494250118,25.026385558
860671,02,,,,,121.494253543,25.026378033
861816,02,,,,,121.500948569,25.028030005
862299,01,,49,,,121.497111809,25.039605513
860672,02,,,,,121.494256969,25.026370509
797766,01,,142,,,121.488350860,25.031082902
763793,02,機車,,07,西園路二段,121.496134641,25.029988877
763794,02,機車,,07,西園路二段,121.496131454,25.029982357
763795,02,機車,,07,西園路二段,121.496138794,25.029997225
763796,02,機車,,07,西園路二段,121.496142265,25.030004205
763797,02,機車,,07,西園路二段,121.496145620,25.030011126
763798,02,機車,,07,西園路二段,121.496149034,25.030017815
763799,02,機車,,07,西園路二段,121.496152057,25.030023650
763800,02,機車,,07,西園路二段,121.496155842,25.030031661
763801,02,機車,,07,西園路二段,121.496159301,25.030038876
763803,02,機車,,07,青年路63巷,121.501794244,25.023530389
763804,02,,,07,大理街160巷22弄,121.494999614,25.032527320
763805,02,,,07,大理街160巷22弄,121.495000949,25.032534194
763807,02,,,07,大理街160巷22弄,121.495002401,25.032541152
763809,02,,,07,大理街160巷22弄,121.494997026,25.032514068
763810,02,,,07,大理街160巷22弄,121.495003736,25.032548026
763811,02,,,07,大理街160巷22弄,121.494998242,25.032520566
763812,02,,,07,大理街160巷22弄,121.494995691,25.032507194
763814,02,,,07,大理街160巷22弄,121.495007813,25.032568112
763815,02,,,07,大理街160巷22弄,121.495015975,25.032609029
763816,02,,,07,大理街160巷22弄,121.495006478,25.032561237
763817,02,,,07,大理街160巷22弄,121.495013188,25.032595196
763818,02,,,07,大理街160巷22弄,121.495010599,25.032581945
763819,02,,,07,大理街160巷22弄,121.495011816,25.032588443
763820,02,,,07,大理街160巷22弄,121.495009264,25.032575070
763821,02,,,07,大理街160巷22弄,121.495017309,25.032615903
763822,02,,,07,大理街160巷22弄,121.495005106,25.032554485
763823,02,,,07,大理街160巷22弄,121.495014523,25.032602070
763824,02,,,07,大理街160巷22弄,121.495030543,25.032684000
763825,02,,,07,大理街160巷22弄,121.495021046,25.032636209
763826,02,,,07,大理街160巷22弄,121.495022498,25.032643167
763827,02,,,07,大理街160巷22弄,121.495029208,25.032677126
763828,02,,,07,大理街160巷22弄,121.495023833,25.032650042
763829,02,,,07,大理街160巷22弄,121.495027757,25.032670167
763830,02,,,07,大理街160巷22弄,121.495025050,25.032656540
763831,02,,,07,大理街160巷22弄,121.495019712,25.032629334
763832,02,,,07,大理街160巷22弄,121.495018340,25.032622582
763833,02,,,07,大理街160巷22弄,121.495026422,25.032663293
763834,02,機車,,07,貴陽街二段,121.506517655,25.039409355
763835,02,機車,,07,貴陽街二段,121.506507828,25.039410894
763836,02,機車,,07,貴陽街二段,121.506498002,25.039412432
860673,02,,,,,121.494260394,25.026362984
860674,02,,,,,121.494263820,25.026355459
754173,02,機車,,07,萬大路187巷,121.500958664,25.028031309
862298,01,,50,,,121.497128343,25.039618049
862435,02,,,,,121.495779446,25.038871984
860675,02,,,,,121.494269445,25.026342100
860676,02,,,,,121.494272661,25.026334499
860677,02,,,,,121.494275876,25.026326899
859186,02,,,,,121.499133994,25.018390362
571045,02,機車,,07,富民路,121.499088748,25.018414689
860678,02,,,,,121.494279092,25.026319299
860679,02,,,,,121.494282308,25.026311698
860680,02,,,,,121.494336479,25.026188799
860681,02,,,,,121.494332974,25.026196294
860682,02,,,,,121.494329470,25.026203789
862436,02,,,,,121.495788729,25.038878403
860683,02,,,,,121.494140560,25.026307611
862437,02,,,,,121.495798013,25.038884822
860684,02,,,,,121.494143978,25.026300083
860685,02,,,,,121.494147395,25.026292555
765083,02,機車,,07,雙園街,121.495039462,25.029114066
765084,02,機車,,07,雙園街,121.495046388,25.029107747
765085,02,機車,,07,雙園街,121.495053192,25.029101184
860686,02,,,,,121.494150813,25.026285027
860687,02,,,,,121.494154230,25.026277500
860688,02,,,,,121.494157648,25.026269972
860689,02,,,,,121.494161066,25.026262444
860690,02,,,,,121.494164483,25.026254917
860691,02,,,,,121.494167901,25.026247389
860692,02,,,,,121.494171319,25.026239861
860693,02,,,,,121.494174736,25.026232334
765654,02,機車,,07,中華路二段416巷,121.504190847,25.027168671
765655,02,機車,,07,中華路二段416巷,121.504172083,25.027162861
765656,02,機車,,07,中華路二段416巷,121.504209610,25.027174482
765657,02,機車,,07,中華路二段416巷,121.504200228,25.027171576
765658,02,機車,,07,中華路二段416巷,121.504181465,25.027165766
765659,02,機車,,07,中華路二段416巷,121.504218992,25.027177387
765660,02,機車,,07,中華路二段416巷,121.503475831,25.026947692
765661,02,機車,,07,中華路二段416巷,121.503447686,25.026938977
765662,02,機車,,07,中華路二段416巷,121.503438304,25.026936071
765663,02,機車,,07,中華路二段416巷,121.503457067,25.026941882
765664,02,機車,,07,中華路二段416巷,121.503466449,25.026944787
765665,02,機車,,07,中華路二段416巷,121.503428922,25.026933166
765666,02,機車,,07,中華路二段416巷,121.504731172,25.027335615
765667,02,機車,,07,中華路二段416巷,121.504712408,25.027329805
765668,02,機車,,07,中華路二段416巷,121.504721790,25.027332710
765697,02,機車,,07,雙園街40巷,121.494201238,25.029618782
765698,02,機車,,07,雙園街40巷,121.494195161,25.029613120
765699,02,機車,,07,雙園街40巷,121.494232923,25.029647138
765700,02,機車,,07,雙園街40巷,121.494270381,25.029680622
765701,02,機車,,07,雙園街40巷,121.494226730,25.029641580
765702,02,機車,,07,雙園街40巷,121.494251645,25.029663860
765703,02,機車,,07,雙園街40巷,121.494245452,25.029658302
765704,02,機車,,07,雙園街40巷,121.494264188,25.029675064
765705,02,機車,,07,雙園街40巷,121.494239116,25.029652697
765706,02,機車,,07,雙園街40巷,121.494257837,25.029669418
860694,02,,,,,121.494178154,25.026224806
860695,02,,,,,121.494181571,25.026217278
797764,01,,144,,,121.488358765,25.031180313
797765,01,,143,,,121.488354812,25.031131608
767797,01,小型車,67,07,桂林疏散門旁(華江橋引道),121.494851581,25.038273670
860696,02,,,,,121.494184989,25.026209751
860697,02,,,,,121.494188407,25.026202223
860698,02,,,,,121.494191824,25.026194695
862438,02,,,,,121.495807297,25.038891240
860699,02,,,,,121.494195242,25.026187168
766422,02,,,07,德昌街,121.495937421,25.023937944
766423,02,,,07,德昌街,121.495928583,25.023933862
860700,02,,,,,121.494198659,25.026179640
860701,02,,,,,121.494202077,25.026172112
860702,02,,,,,121.494205495,25.026164585
766823,04,身心障礙專用(機),,07,大理街,121.500032763,25.034573898
766824,02,機車,,07,內江街,121.503409699,25.041554951
860703,02,,,,,121.494208912,25.026157057
766825,02,機車,,07,內江街,121.503419578,25.041554234
766826,02,機車,,07,內江街,121.503399820,25.041555668
766827,02,機車,,07,內江街,121.503439236,25.041552766
766828,02,機車,,07,內江街,121.503429358,25.041553483
766829,02,機車,,07,內江街,121.503448987,25.041552016
767798,01,小型車,63,07,桂林疏散門旁(華江橋引道),121.494678423,25.038185820
860704,02,,,,,121.494212330,25.026149529
797768,01,,145,,,121.488389821,25.031430563
752158,02,機車,,07,寶興街80巷,121.493756985,25.025588626
767132,04,身心障礙專用(機,,07,和平西路三段382巷,121.491478221,25.035323891
767129,02,機車,,07,和平西二段382巷,121.491477350,25.035297033
767130,02,機車,,07,和平西二段382巷,121.491477077,25.035289481
767131,02,機車,,07,和平西二段382巷,121.491477524,25.035304571
767280,02,機車,,07,西園路一段,121.499978557,25.040783853
767281,02,機車,,07,西園路一段,121.499973972,25.040766215
767282,02,機車,,07,西園路一段,121.499969403,25.040748645
767283,02,機車,,07,西園路一段,121.499971688,25.040757430
767284,02,機車,,07,西園路一段,121.499976257,25.040775000
767285,02,機車,,07,西園路一段,121.499967008,25.040739934
767286,02,機車,,07,西寧南路,121.506301637,25.038256167
767287,02,機車,,07,西寧南路,121.506299825,25.038271062
767288,02,機車,,07,西寧南路,121.506300731,25.038263614
767531,01,小型車,31,07,中華路二段,121.506788713,25.026963837
767532,01,小型車,32,07,中華路二段,121.506820889,25.026929709
860705,02,,,,,121.493789243,25.025615790
860706,02,,,,,121.493795853,25.025621302
860707,02,,,,,121.493802462,25.025626815
862439,02,,,,,121.495816580,25.038897659
860708,02,,,,,121.494384985,25.025776725
767714,01,小型車,128,07,桂林疏散門旁(華江橋引道),121.494976566,25.038408478
767718,01,小型車,127,07,桂林疏散門旁(華江橋引道),121.494932833,25.038387465
767713,01,小型車,77,07,桂林疏散門旁(華江橋引道),121.494809807,25.038308583
767720,01,小型車,79,07,桂林疏散門旁(華江橋引道),121.494721587,25.038267393
767711,01,小型車,80,07,桂林疏散門旁(華江橋引道),121.494677603,25.038246607
767716,01,小型車,81,07,桂林疏散門旁(華江橋引道),121.494633451,25.038226202
767719,01,小型車,82,07,桂林疏散門旁(華江橋引道),121.494589131,25.038206024
767715,01,小型車,83,07,桂林疏散門旁(華江橋引道),121.494544980,25.038185467
767728,01,小型車,129,07,桂林疏散門旁(華江橋引道),121.495020472,25.038429229
767724,01,小型車,126,07,桂林疏散門旁(華江橋引道),121.494888933,25.038366680
767727,01,小型車,125,07,桂林疏散門旁(華江橋引道),121.494845080,25.038345737
767723,01,小型車,78,07,桂林疏散門旁(華江橋引道),121.494765823,25.038287798
767722,01,小型車,84,07,桂林疏散門旁(華江橋引道),121.494500911,25.038164909
767725,01,小型車,85,07,桂林疏散門旁(華江橋引道),121.494456927,25.038144124
767726,01,小型車,86,07,桂林疏散門旁(華江橋引道),121.494412943,25.038123339
767712,01,小型車,87,07,桂林疏散門旁(華江橋引道),121.494368960,25.038102554
767717,01,小型車,88,07,桂林疏散門旁(華江橋引道),121.494324975,25.038081769
767803,01,小型車,68,07,桂林疏散門旁(華江橋引道),121.494894870,25.038295633
767793,01,小型車,66,07,桂林疏散門旁(華江橋引道),121.494808292,25.038251708
767799,01,小型車,65,07,桂林疏散門旁(華江橋引道),121.494765002,25.038229745
767794,01,小型車,64,07,桂林疏散門旁(華江橋引道),121.494721713,25.038207783
767801,01,小型車,62,07,桂林疏散門旁(華江橋引道),121.494635134,25.038163857
767795,01,小型車,59,07,桂林疏散門旁(華江橋引道),121.494505266,25.038097969
767796,01,小型車,56,07,桂林疏散門旁(華江橋引道),121.494375390,25.038032143
767802,01,小型車,60,07,桂林疏散門旁(華江橋引道),121.494548555,25.038119932
767800,01,小型車,58,07,桂林疏散門旁(華江橋引道),121.494461977,25.038076007
767804,01,小型車,57,07,桂林疏散門旁(華江橋引道),121.494418688,25.038054044
767810,01,小型車,55,07,桂林疏散門旁(華江橋引道),121.494332045,25.038010148
767811,01,小型車,54,07,桂林疏散門旁(華江橋引道),121.494288888,25.037988201
767809,01,小型車,53,07,桂林疏散門旁(華江橋引道),121.494245685,25.037966274
767808,01,小型車,52,07,桂林疏散門旁(華江橋引道),121.494202385,25.037944261
860709,02,,,,,121.494429632,25.025679179
533391,01,小型車,71,07,寶興街,121.494560561,25.025697605
741713,02,機車,,07,寶興街,121.494637359,25.025529375
797769,01,,146,,,121.488397463,25.031478907
797770,01,,147,,,121.488405105,25.031527250
797771,01,,148,,,121.488412747,25.031575593
797772,01,,149,,,121.488420389,25.031623936
532667,02,機車,,07,,121.497740365,25.031009857
541316,01,小型車,68,07,寶興街,121.494626024,25.025554306
741715,04,,,07,寶興街,121.494646894,25.025508409
860710,02,,,,,121.494733837,25.025318857
860711,02,,,,,121.494737180,25.025311302
862440,02,,,,,121.495825864,25.038904078
860712,02,,,,,121.494740523,25.025303746
768285,02,機車,,07,西藏路115巷5弄,121.503688189,25.028906531
768286,02,機車,,07,西藏路115巷5弄,121.503707634,25.028909725
768287,02,機車,,07,西藏路115巷5弄,121.503697896,25.028908140
768288,02,機車,,07,西藏路115巷5弄,121.503717416,25.028911324
768289,02,機車,,07,西藏路115巷5弄,121.503727133,25.028912909
860713,02,,,,,121.494743866,25.025296191
768713,02,機車,,07,德昌街10巷,121.499740120,25.025622165
768747,02,機車,,07,東園街14巷,121.495155976,25.027386028
768748,02,機車,,07,東園街14巷,121.495177778,25.027404440
768749,02,機車,,07,東園街14巷,121.495185045,25.027410578
768750,02,機車,,07,東園街14巷,121.495170510,25.027398303
768751,02,機車,,07,東園街14巷,121.495163243,25.027392165
768752,02,機車,,07,東園街14巷,121.495192312,25.027416715
768753,02,機車,,07,萬青街,121.501527525,25.023383609
768805,02,機車,,07,西園路二段320巷101弄,121.490589682,25.027218203
768806,02,機車,,07,西園路二段320巷101弄,121.490578570,25.027236381
768807,02,機車,,07,西園路二段320巷101弄,121.490593720,25.027212136
768808,02,機車,,07,西園路二段320巷101弄,121.490570829,25.027248421
768809,02,機車,,07,西園路二段320巷101弄,121.490574532,25.027242448
768810,02,機車,,07,西園路二段320巷101弄,121.490582273,25.027230407
768811,02,機車,,07,西園路二段320巷101弄,121.490585979,25.027224176
768812,02,機車,,07,西園路二段320巷101弄,121.490597423,25.027206163
768813,02,機車,,07,西園路二段320巷101弄,121.490523295,25.027324232
768814,02,機車,,07,西園路二段320巷101弄,121.490504477,25.027355058
768815,02,機車,,07,西園路二段320巷101弄,121.490519388,25.027330369
768816,02,機車,,07,西園路二段320巷101弄,121.490508384,25.027348921
768817,02,機車,,07,西園路二段320巷101弄,121.490515813,25.027336407
768818,02,機車,,07,西園路二段320巷101弄,121.490534017,25.027305860
768819,02,機車,,07,西園路二段320巷101弄,121.490526870,25.027318194
768820,02,機車,,07,西園路二段320巷101弄,121.490530442,25.027311898
768821,02,機車,,07,西園路二段320巷101弄,121.490537925,25.027299723
768823,02,機車,,07,西園路二段320巷101弄,121.490500902,25.027361096
768824,02,機車,,07,西園路二段320巷101弄,121.490511959,25.027342883
768825,02,機車,,07,西園路二段320巷101弄,121.490541500,25.027293685
768826,02,機車,,07,西園路二段320巷101弄,121.490400297,25.027527104
768827,02,機車,,07,西園路二段320巷101弄,121.490366849,25.027582438
768828,02,機車,,07,西園路二段320巷101弄,121.490374331,25.027570263
768829,02,機車,,07,西園路二段320巷101弄,121.490378185,25.027563787
768830,02,機車,,07,西園路二段320巷101弄,121.490363274,25.027588476
768831,02,機車,,07,西園路二段320巷101弄,121.490370756,25.027576301
768832,02,機車,,07,西園路二段320巷101弄,121.490392814,25.027539279
768833,02,機車,,07,西園路二段320巷101弄,121.490381760,25.027557749
768834,02,機車,,07,西園路二段320巷101弄,121.490396389,25.027533241
768835,02,機車,,07,西園路二段320巷101弄,121.490403872,25.027521066
768836,02,機車,,07,西園路二段320巷101弄,121.490385667,25.027551612
768837,02,機車,,07,西園路二段320巷101弄,121.490389242,25.027545574
768838,02,機車,,07,西園路二段320巷101弄,121.490443688,25.027456062
768839,02,機車,,07,西園路二段320巷101弄,121.490477135,25.027400727
768840,02,機車,,07,西園路二段320巷101弄,121.490458598,25.027431372
768841,02,機車,,07,西園路二段320巷101弄,121.490466081,25.027419197
768842,02,機車,,07,西園路二段320巷101弄,121.490451170,25.027443887
768843,02,機車,,07,西園路二段320巷101弄,121.490480710,25.027394689
768845,02,機車,,07,西園路二段320巷101弄,121.490469653,25.027412902
768846,02,機車,,07,西園路二段320巷101弄,121.490473228,25.027406864
768847,02,機車,,07,西園路二段320巷101弄,121.490455023,25.027437410
768849,02,機車,,07,西園路二段320巷101弄,121.490447595,25.027449925
768850,02,機車,,07,西藏路115巷8弄,121.503050578,25.028501803
768851,02,機車,,07,西藏路115巷8弄,121.503059045,25.028503111
768852,02,機車,,07,西藏路115巷8弄,121.503067511,25.028504420
768853,02,機車,,07,西藏路115巷8弄,121.503075978,25.028505728
